disc,distance,value,area,condition,relativedistance,adjreldistance
MAX_17C_21dec_17.oif,256.052,1188.519,187040.407,cold,125.54,91.79402322
MAX_17C_21dec_17.oif,257.295,1168.182,187040.407,cold,126.783,92.70289666
MAX_17C_21dec_17.oif,258.538,1169.175,187040.407,cold,128.026,93.61177009
MAX_17C_21dec_18.oif,0,1467.659,235486.073,cold,-162.829,-106.1082476
MAX_17C_21dec_18.oif,1.243,1494.703,235486.073,cold,-161.586,-105.298241
MAX_17C_21dec_18.oif,2.486,1516.314,235486.073,cold,-160.343,-104.4882345
MAX_17C_21dec_18.oif,3.729,1492.597,235486.073,cold,-159.1,-103.678228
MAX_17C_21dec_18.oif,4.972,1499.1,235486.073,cold,-157.857,-102.8682215
MAX_17C_21dec_18.oif,6.215,1536.049,235486.073,cold,-156.614,-102.058215
MAX_17C_21dec_18.oif,7.458,1540.69,235486.073,cold,-155.371,-101.2482084
MAX_17C_21dec_18.oif,8.701,1539.599,235486.073,cold,-154.128,-100.4382019
MAX_17C_21dec_18.oif,9.944,1580.595,235486.073,cold,-152.885,-99.62819541
MAX_17C_21dec_18.oif,11.187,1596.471,235486.073,cold,-151.642,-98.81818888
MAX_17C_21dec_18.oif,12.43,1557.514,235486.073,cold,-150.399,-98.00818236
MAX_17C_21dec_18.oif,13.673,1561.636,235486.073,cold,-149.156,-97.19817584
MAX_17C_21dec_18.oif,14.916,1554.627,235486.073,cold,-147.913,-96.38816932
MAX_17C_21dec_18.oif,16.159,1510.149,235486.073,cold,-146.67,-95.5781628
MAX_17C_21dec_18.oif,17.402,1494.135,235486.073,cold,-145.427,-94.76815628
MAX_17C_21dec_18.oif,18.645,1503.629,235486.073,cold,-144.184,-93.95814976
MAX_17C_21dec_18.oif,19.888,1541.439,235486.073,cold,-142.941,-93.14814324
MAX_17C_21dec_18.oif,21.13,1550.343,235486.073,cold,-141.699,-92.33878838
MAX_17C_21dec_18.oif,22.373,1509.009,235486.073,cold,-140.456,-91.52878185
MAX_17C_21dec_18.oif,23.616,1502.975,235486.073,cold,-139.213,-90.71877533
MAX_17C_21dec_18.oif,24.859,1490.711,235486.073,cold,-137.97,-89.90876881
MAX_17C_21dec_18.oif,26.102,1503.826,235486.073,cold,-136.727,-89.09876229
MAX_17C_21dec_18.oif,27.345,1508.46,235486.073,cold,-135.484,-88.28875577
MAX_17C_21dec_18.oif,28.588,1533.355,235486.073,cold,-134.241,-87.47874925
MAX_17C_21dec_18.oif,29.831,1552.268,235486.073,cold,-132.998,-86.66874273
MAX_17C_21dec_18.oif,31.074,1574.217,235486.073,cold,-131.755,-85.85873621
MAX_17C_21dec_18.oif,32.317,1559.865,235486.073,cold,-130.512,-85.04872969
MAX_17C_21dec_18.oif,33.56,1570.749,235486.073,cold,-129.269,-84.23872317
MAX_17C_21dec_18.oif,34.803,1589.339,235486.073,cold,-128.026,-83.42871665
MAX_17C_21dec_18.oif,36.046,1622.082,235486.073,cold,-126.783,-82.61871013
MAX_17C_21dec_18.oif,37.289,1627.822,235486.073,cold,-125.54,-81.80870361
MAX_17C_21dec_18.oif,38.532,1638.843,235486.073,cold,-124.297,-80.99869709
MAX_17C_21dec_18.oif,39.775,1657.369,235486.073,cold,-123.054,-80.18869057
MAX_17C_21dec_18.oif,41.018,1671.372,235486.073,cold,-121.811,-79.37868405
MAX_17C_21dec_18.oif,42.261,1709.727,235486.073,cold,-120.568,-78.56867753
MAX_17C_21dec_18.oif,43.504,1730.597,235486.073,cold,-119.325,-77.75867101
MAX_17C_21dec_18.oif,44.747,1757.354,235486.073,cold,-118.082,-76.94866449
MAX_17C_21dec_18.oif,45.99,1783.835,235486.073,cold,-116.839,-76.13865796
MAX_17C_21dec_18.oif,47.233,1787.658,235486.073,cold,-115.596,-75.32865144
MAX_17C_21dec_18.oif,48.476,1819.07,235486.073,cold,-114.353,-74.51864492
MAX_17C_21dec_18.oif,49.719,1829.208,235486.073,cold,-113.11,-73.7086384
MAX_17C_21dec_18.oif,50.962,1847.288,235486.073,cold,-111.867,-72.89863188
MAX_17C_21dec_18.oif,52.205,1877.785,235486.073,cold,-110.624,-72.08862536
MAX_17C_21dec_18.oif,53.448,1907.153,235486.073,cold,-109.381,-71.27861884
MAX_17C_21dec_18.oif,54.691,1934.423,235486.073,cold,-108.138,-70.46861232
MAX_17C_21dec_18.oif,55.934,1912.432,235486.073,cold,-106.895,-69.6586058
MAX_17C_21dec_18.oif,57.177,1910.838,235486.073,cold,-105.652,-68.84859928
MAX_17C_21dec_18.oif,58.42,1929.791,235486.073,cold,-104.409,-68.03859276
MAX_17C_21dec_18.oif,59.662,1917.112,235486.073,cold,-103.167,-67.22923789
MAX_17C_21dec_18.oif,60.905,1944.215,235486.073,cold,-101.924,-66.41923137
MAX_17C_21dec_18.oif,62.148,1907.33,235486.073,cold,-100.681,-65.60922485
MAX_17C_21dec_18.oif,63.391,1901.366,235486.073,cold,-99.438,-64.79921833
MAX_17C_21dec_18.oif,64.634,1913.822,235486.073,cold,-98.195,-63.98921181
MAX_17C_21dec_18.oif,65.877,1951.02,235486.073,cold,-96.952,-63.17920529
MAX_17C_21dec_18.oif,67.12,1956.344,235486.073,cold,-95.709,-62.36919877
MAX_17C_21dec_18.oif,68.363,1978.501,235486.073,cold,-94.466,-61.55919225
MAX_17C_21dec_18.oif,69.606,1994.598,235486.073,cold,-93.223,-60.74918573
MAX_17C_21dec_18.oif,70.849,2021.652,235486.073,cold,-91.98,-59.93917921
MAX_17C_21dec_18.oif,72.092,2028.325,235486.073,cold,-90.737,-59.12917269
MAX_17C_21dec_18.oif,73.335,2024.073,235486.073,cold,-89.494,-58.31916617
MAX_17C_21dec_18.oif,74.578,1982.304,235486.073,cold,-88.251,-57.50915965
MAX_17C_21dec_18.oif,75.821,2008.612,235486.073,cold,-87.008,-56.69915313
MAX_17C_21dec_18.oif,77.064,2066.211,235486.073,cold,-85.765,-55.88914661
MAX_17C_21dec_18.oif,78.307,2121.156,235486.073,cold,-84.522,-55.07914009
MAX_17C_21dec_18.oif,79.55,2138.125,235486.073,cold,-83.279,-54.26913357
MAX_17C_21dec_18.oif,80.793,2188.662,235486.073,cold,-82.036,-53.45912705
MAX_17C_21dec_18.oif,82.036,2193.786,235486.073,cold,-80.793,-52.64912052
MAX_17C_21dec_18.oif,83.279,2145.019,235486.073,cold,-79.55,-51.839114
MAX_17C_21dec_18.oif,84.522,2139.144,235486.073,cold,-78.307,-51.02910748
MAX_17C_21dec_18.oif,85.765,2120.907,235486.073,cold,-77.064,-50.21910096
MAX_17C_21dec_18.oif,87.008,2139.77,235486.073,cold,-75.821,-49.40909444
MAX_17C_21dec_18.oif,88.251,2138.17,235486.073,cold,-74.578,-48.59908792
MAX_17C_21dec_18.oif,89.494,2138.073,235486.073,cold,-73.335,-47.7890814
MAX_17C_21dec_18.oif,90.737,2160.618,235486.073,cold,-72.092,-46.97907488
MAX_17C_21dec_18.oif,91.98,2215.494,235486.073,cold,-70.849,-46.16906836
MAX_17C_21dec_18.oif,93.223,2252.396,235486.073,cold,-69.606,-45.35906184
MAX_17C_21dec_18.oif,94.466,2257.303,235486.073,cold,-68.363,-44.54905532
MAX_17C_21dec_18.oif,95.709,2235.125,235486.073,cold,-67.12,-43.7390488
MAX_17C_21dec_18.oif,96.952,2255.243,235486.073,cold,-65.877,-42.92904228
MAX_17C_21dec_18.oif,98.195,2304.764,235486.073,cold,-64.634,-42.11903576
MAX_17C_21dec_18.oif,99.438,2350.292,235486.073,cold,-63.391,-41.30902924
MAX_17C_21dec_18.oif,100.68,2351.635,235486.073,cold,-62.149,-40.49967437
MAX_17C_21dec_18.oif,101.923,2393.363,235486.073,cold,-60.906,-39.68966785
MAX_17C_21dec_18.oif,103.166,2448.558,235486.073,cold,-59.663,-38.87966133
MAX_17C_21dec_18.oif,104.409,2467.893,235486.073,cold,-58.42,-38.06965481
MAX_17C_21dec_18.oif,105.652,2499.8,235486.073,cold,-57.177,-37.25964829
MAX_17C_21dec_18.oif,106.895,2531.577,235486.073,cold,-55.934,-36.44964177
MAX_17C_21dec_18.oif,108.138,2537.897,235486.073,cold,-54.691,-35.63963525
MAX_17C_21dec_18.oif,109.381,2667.144,235486.073,cold,-53.448,-34.82962873
MAX_17C_21dec_18.oif,110.624,2709.592,235486.073,cold,-52.205,-34.01962221
MAX_17C_21dec_18.oif,111.867,2727.729,235486.073,cold,-50.962,-33.20961569
MAX_17C_21dec_18.oif,113.11,2747.736,235486.073,cold,-49.719,-32.39960917
MAX_17C_21dec_18.oif,114.353,2798.565,235486.073,cold,-48.476,-31.58960265
MAX_17C_21dec_18.oif,115.596,2769.922,235486.073,cold,-47.233,-30.77959613
MAX_17C_21dec_18.oif,116.839,2772.946,235486.073,cold,-45.99,-29.9695896
MAX_17C_21dec_18.oif,118.082,2853.767,235486.073,cold,-44.747,-29.15958308
MAX_17C_21dec_18.oif,119.325,2865.005,235486.073,cold,-43.504,-28.34957656
MAX_17C_21dec_18.oif,120.568,2892.71,235486.073,cold,-42.261,-27.53957004
MAX_17C_21dec_18.oif,121.811,2970.696,235486.073,cold,-41.018,-26.72956352
MAX_17C_21dec_18.oif,123.054,2943.304,235486.073,cold,-39.775,-25.919557
MAX_17C_21dec_18.oif,124.297,2843.797,235486.073,cold,-38.532,-25.10955048
MAX_17C_21dec_18.oif,125.54,2826.92,235486.073,cold,-37.289,-24.29954396
MAX_17C_21dec_18.oif,126.783,2836.928,235486.073,cold,-36.046,-23.48953744
MAX_17C_21dec_18.oif,128.026,2821.605,235486.073,cold,-34.803,-22.67953092
MAX_17C_21dec_18.oif,129.269,2763.748,235486.073,cold,-33.56,-21.8695244
MAX_17C_21dec_18.oif,130.512,2778.539,235486.073,cold,-32.317,-21.05951788
MAX_17C_21dec_18.oif,131.755,2802.809,235486.073,cold,-31.074,-20.24951136
MAX_17C_21dec_18.oif,132.998,2813.235,235486.073,cold,-29.831,-19.43950484
MAX_17C_21dec_18.oif,134.241,2726.445,235486.073,cold,-28.588,-18.62949832
MAX_17C_21dec_18.oif,135.484,2752.04,235486.073,cold,-27.345,-17.8194918
MAX_17C_21dec_18.oif,136.727,2723.202,235486.073,cold,-26.102,-17.00948528
MAX_17C_21dec_18.oif,137.97,2648.098,235486.073,cold,-24.859,-16.19947876
MAX_17C_21dec_18.oif,139.212,2587.318,235486.073,cold,-23.617,-15.39012389
MAX_17C_21dec_18.oif,140.455,2618.521,235486.073,cold,-22.374,-14.58011737
MAX_17C_21dec_18.oif,141.698,2607.579,235486.073,cold,-21.131,-13.77011085
MAX_17C_21dec_18.oif,142.941,2644.86,235486.073,cold,-19.888,-12.96010433
MAX_17C_21dec_18.oif,144.184,2631.719,235486.073,cold,-18.645,-12.15009781
MAX_17C_21dec_18.oif,145.427,2632.096,235486.073,cold,-17.402,-11.34009129
MAX_17C_21dec_18.oif,146.67,2630.788,235486.073,cold,-16.159,-10.53008477
MAX_17C_21dec_18.oif,147.913,2688.281,235486.073,cold,-14.916,-9.720078246
MAX_17C_21dec_18.oif,149.156,2802.514,235486.073,cold,-13.673,-8.910071726
MAX_17C_21dec_18.oif,150.399,2827.409,235486.073,cold,-12.43,-8.100065205
MAX_17C_21dec_18.oif,151.642,2853.589,235486.073,cold,-11.187,-7.290058685
MAX_17C_21dec_18.oif,152.885,2866.233,235486.073,cold,-9.944,-6.480052164
MAX_17C_21dec_18.oif,154.128,2881.546,235486.073,cold,-8.701,-5.670045644
MAX_17C_21dec_18.oif,155.371,2912.302,235486.073,cold,-7.458,-4.860039123
MAX_17C_21dec_18.oif,156.614,2961.205,235486.073,cold,-6.215,-4.050032603
MAX_17C_21dec_18.oif,157.857,3046.616,235486.073,cold,-4.972,-3.240026082
MAX_17C_21dec_18.oif,159.1,3081.848,235486.073,cold,-3.729,-2.430019562
MAX_17C_21dec_18.oif,160.343,3155.652,235486.073,cold,-2.486,-1.620013041
MAX_17C_21dec_18.oif,161.586,3193.114,235486.073,cold,-1.243,-0.8100065205
MAX_17C_21dec_18.oif,162.829,3235.73,235486.073,cold,0,0
MAX_17C_21dec_18.oif,164.072,3123.786,235486.073,cold,1.243,0.8100065205
MAX_17C_21dec_18.oif,165.315,2980.936,235486.073,cold,2.486,1.620013041
MAX_17C_21dec_18.oif,166.558,2891.547,235486.073,cold,3.729,2.430019562
MAX_17C_21dec_18.oif,167.801,2915.969,235486.073,cold,4.972,3.240026082
MAX_17C_21dec_18.oif,169.044,2894.822,235486.073,cold,6.215,4.050032603
MAX_17C_21dec_18.oif,170.287,2837.969,235486.073,cold,7.458,4.860039123
MAX_17C_21dec_18.oif,171.53,2739.875,235486.073,cold,8.701,5.670045644
MAX_17C_21dec_18.oif,172.773,2763.781,235486.073,cold,9.944,6.480052164
MAX_17C_21dec_18.oif,174.016,2737.782,235486.073,cold,11.187,7.290058685
MAX_17C_21dec_18.oif,175.259,2735.026,235486.073,cold,12.43,8.100065205
MAX_17C_21dec_18.oif,176.502,2723.156,235486.073,cold,13.673,8.910071726
MAX_17C_21dec_18.oif,177.745,2731.095,235486.073,cold,14.916,9.720078246
MAX_17C_21dec_18.oif,178.988,2777.538,235486.073,cold,16.159,10.53008477
MAX_17C_21dec_18.oif,180.23,2792.049,235486.073,cold,17.401,11.33943963
MAX_17C_21dec_18.oif,181.473,2794.969,235486.073,cold,18.644,12.14944615
MAX_17C_21dec_18.oif,182.716,2765.92,235486.073,cold,19.887,12.95945267
MAX_17C_21dec_18.oif,183.959,2730.504,235486.073,cold,21.13,13.76945919
MAX_17C_21dec_18.oif,185.202,2748.011,235486.073,cold,22.373,14.57946571
MAX_17C_21dec_18.oif,186.445,2751.455,235486.073,cold,23.616,15.38947224
MAX_17C_21dec_18.oif,187.688,2806.324,235486.073,cold,24.859,16.19947876
MAX_17C_21dec_18.oif,188.931,2769.492,235486.073,cold,26.102,17.00948528
MAX_17C_21dec_18.oif,190.174,2807.751,235486.073,cold,27.345,17.8194918
MAX_17C_21dec_18.oif,191.417,2829.203,235486.073,cold,28.588,18.62949832
MAX_17C_21dec_18.oif,192.66,2815.292,235486.073,cold,29.831,19.43950484
MAX_17C_21dec_18.oif,193.903,2763.407,235486.073,cold,31.074,20.24951136
MAX_17C_21dec_18.oif,195.146,2775.793,235486.073,cold,32.317,21.05951788
MAX_17C_21dec_18.oif,196.389,2751.927,235486.073,cold,33.56,21.8695244
MAX_17C_21dec_18.oif,197.632,2688.94,235486.073,cold,34.803,22.67953092
MAX_17C_21dec_18.oif,198.875,2629.066,235486.073,cold,36.046,23.48953744
MAX_17C_21dec_18.oif,200.118,2568.099,235486.073,cold,37.289,24.29954396
MAX_17C_21dec_18.oif,201.361,2592.965,235486.073,cold,38.532,25.10955048
MAX_17C_21dec_18.oif,202.604,2553.119,235486.073,cold,39.775,25.919557
MAX_17C_21dec_18.oif,203.847,2506.916,235486.073,cold,41.018,26.72956352
MAX_17C_21dec_18.oif,205.09,2523.427,235486.073,cold,42.261,27.53957004
MAX_17C_21dec_18.oif,206.333,2556.723,235486.073,cold,43.504,28.34957656
MAX_17C_21dec_18.oif,207.576,2522.753,235486.073,cold,44.747,29.15958308
MAX_17C_21dec_18.oif,208.819,2480.62,235486.073,cold,45.99,29.9695896
MAX_17C_21dec_18.oif,210.062,2410.548,235486.073,cold,47.233,30.77959613
MAX_17C_21dec_18.oif,211.305,2359.813,235486.073,cold,48.476,31.58960265
MAX_17C_21dec_18.oif,212.548,2344.932,235486.073,cold,49.719,32.39960917
MAX_17C_21dec_18.oif,213.791,2371.346,235486.073,cold,50.962,33.20961569
MAX_17C_21dec_18.oif,215.034,2364.242,235486.073,cold,52.205,34.01962221
MAX_17C_21dec_18.oif,216.277,2304.626,235486.073,cold,53.448,34.82962873
MAX_17C_21dec_18.oif,217.52,2278.308,235486.073,cold,54.691,35.63963525
MAX_17C_21dec_18.oif,218.762,2284.175,235486.073,cold,55.933,36.44899011
MAX_17C_21dec_18.oif,220.005,2262.498,235486.073,cold,57.176,37.25899663
MAX_17C_21dec_18.oif,221.248,2239.889,235486.073,cold,58.419,38.06900316
MAX_17C_21dec_18.oif,222.491,2233.951,235486.073,cold,59.662,38.87900968
MAX_17C_21dec_18.oif,223.734,2240.684,235486.073,cold,60.905,39.6890162
MAX_17C_21dec_18.oif,224.977,2240.511,235486.073,cold,62.148,40.49902272
MAX_17C_21dec_18.oif,226.22,2266.233,235486.073,cold,63.391,41.30902924
MAX_17C_21dec_18.oif,227.463,2267.418,235486.073,cold,64.634,42.11903576
MAX_17C_21dec_18.oif,228.706,2309.801,235486.073,cold,65.877,42.92904228
MAX_17C_21dec_18.oif,229.949,2329.395,235486.073,cold,67.12,43.7390488
MAX_17C_21dec_18.oif,231.192,2294.61,235486.073,cold,68.363,44.54905532
MAX_17C_21dec_18.oif,232.435,2276.719,235486.073,cold,69.606,45.35906184
MAX_17C_21dec_18.oif,233.678,2301.603,235486.073,cold,70.849,46.16906836
MAX_17C_21dec_18.oif,234.921,2310.066,235486.073,cold,72.092,46.97907488
MAX_17C_21dec_18.oif,236.164,2274.578,235486.073,cold,73.335,47.7890814
MAX_17C_21dec_18.oif,237.407,2293.385,235486.073,cold,74.578,48.59908792
MAX_17C_21dec_18.oif,238.65,2300.424,235486.073,cold,75.821,49.40909444
MAX_17C_21dec_18.oif,239.893,2303.515,235486.073,cold,77.064,50.21910096
MAX_17C_21dec_18.oif,241.136,2302.483,235486.073,cold,78.307,51.02910748
MAX_17C_21dec_18.oif,242.379,2304.672,235486.073,cold,79.55,51.839114
MAX_17C_21dec_18.oif,243.622,2342.151,235486.073,cold,80.793,52.64912052
MAX_17C_21dec_18.oif,244.865,2324.155,235486.073,cold,82.036,53.45912705
MAX_17C_21dec_18.oif,246.108,2321.955,235486.073,cold,83.279,54.26913357
MAX_17C_21dec_18.oif,247.351,2342.307,235486.073,cold,84.522,55.07914009
MAX_17C_21dec_18.oif,248.594,2385.665,235486.073,cold,85.765,55.88914661
MAX_17C_21dec_18.oif,249.837,2396.233,235486.073,cold,87.008,56.69915313
MAX_17C_21dec_18.oif,251.08,2355.323,235486.073,cold,88.251,57.50915965
MAX_17C_21dec_18.oif,252.323,2330.321,235486.073,cold,89.494,58.31916617
MAX_17C_21dec_18.oif,253.566,2293.668,235486.073,cold,90.737,59.12917269
MAX_17C_21dec_18.oif,254.809,2228.114,235486.073,cold,91.98,59.93917921
MAX_17C_21dec_18.oif,256.052,2213.647,235486.073,cold,93.223,60.74918573
MAX_17C_21dec_18.oif,257.295,2221.211,235486.073,cold,94.466,61.55919225
MAX_17C_21dec_18.oif,258.538,2179.399,235486.073,cold,95.709,62.36919877
MAX_17C_21dec_18.oif,259.78,2124.207,235486.073,cold,96.951,63.17855364
MAX_17C_21dec_18.oif,261.023,2071.579,235486.073,cold,98.194,63.98856016
MAX_17C_21dec_18.oif,262.266,2013.605,235486.073,cold,99.437,64.79856668
MAX_17C_21dec_18.oif,263.509,1976.723,235486.073,cold,100.68,65.6085732
MAX_17C_21dec_18.oif,264.752,1922.234,235486.073,cold,101.923,66.41857972
MAX_17C_21dec_18.oif,265.995,1868.125,235486.073,cold,103.166,67.22858624
MAX_17C_21dec_18.oif,267.238,1804.634,235486.073,cold,104.409,68.03859276
MAX_17C_21dec_18.oif,268.481,1742.966,235486.073,cold,105.652,68.84859928
MAX_17C_21dec_18.oif,269.724,1682.598,235486.073,cold,106.895,69.6586058
MAX_17C_21dec_18.oif,270.967,1633.797,235486.073,cold,108.138,70.46861232
MAX_17C_21dec_18.oif,272.21,1620.424,235486.073,cold,109.381,71.27861884
MAX_17C_21dec_18.oif,273.453,1638.655,235486.073,cold,110.624,72.08862536
MAX_17C_21dec_18.oif,274.696,1587.212,235486.073,cold,111.867,72.89863188
MAX_17C_21dec_18.oif,275.939,1525.574,235486.073,cold,113.11,73.7086384
MAX_17C_21dec_18.oif,277.182,1542.841,235486.073,cold,114.353,74.51864492
MAX_17C_21dec_18.oif,278.425,1597.057,235486.073,cold,115.596,75.32865144
MAX_17C_21dec_2.oif,0,1455.539,119619.404,cold,-79.55,-72.73431731
MAX_17C_21dec_2.oif,1.243,1422.588,119619.404,cold,-78.307,-71.59781503
MAX_17C_21dec_2.oif,2.486,1419.875,119619.404,cold,-77.064,-70.46131275
MAX_17C_21dec_2.oif,3.729,1474.419,119619.404,cold,-75.821,-69.32481047
MAX_17C_21dec_2.oif,4.972,1561.082,119619.404,cold,-74.578,-68.18830819
MAX_17C_21dec_2.oif,6.215,1600.811,119619.404,cold,-73.335,-67.05180591
MAX_17C_21dec_2.oif,7.458,1619.827,119619.404,cold,-72.092,-65.91530363
MAX_17C_21dec_2.oif,8.701,1641.218,119619.404,cold,-70.849,-64.77880135
MAX_17C_21dec_2.oif,9.944,1668.012,119619.404,cold,-69.606,-63.64229907
MAX_17C_21dec_2.oif,11.187,1680.552,119619.404,cold,-68.363,-62.50579679
MAX_17C_21dec_2.oif,12.43,1706.164,119619.404,cold,-67.12,-61.36929451
MAX_17C_21dec_2.oif,13.673,1749.594,119619.404,cold,-65.877,-60.23279222
MAX_17C_21dec_2.oif,14.916,1786.124,119619.404,cold,-64.634,-59.09628994
MAX_17C_21dec_2.oif,16.159,1832.662,119619.404,cold,-63.391,-57.95978766
MAX_17C_21dec_2.oif,17.402,1865.134,119619.404,cold,-62.148,-56.82328538
MAX_17C_21dec_2.oif,18.645,1890.409,119619.404,cold,-60.905,-55.6867831
MAX_17C_21dec_2.oif,19.888,1938.364,119619.404,cold,-59.662,-54.55028082
MAX_17C_21dec_2.oif,21.13,1993.684,119619.404,cold,-58.42,-53.41469286
MAX_17C_21dec_2.oif,22.373,1988.979,119619.404,cold,-57.177,-52.27819058
MAX_17C_21dec_2.oif,23.616,1986.182,119619.404,cold,-55.934,-51.1416883
MAX_17C_21dec_2.oif,24.859,1992.672,119619.404,cold,-54.691,-50.00518602
MAX_17C_21dec_2.oif,26.102,1975.407,119619.404,cold,-53.448,-48.86868374
MAX_17C_21dec_2.oif,27.345,1987.81,119619.404,cold,-52.205,-47.73218146
MAX_17C_21dec_2.oif,28.588,1977.386,119619.404,cold,-50.962,-46.59567918
MAX_17C_21dec_2.oif,29.831,1958.517,119619.404,cold,-49.719,-45.4591769
MAX_17C_21dec_2.oif,31.074,1997.35,119619.404,cold,-48.476,-44.32267462
MAX_17C_21dec_2.oif,32.317,1978.134,119619.404,cold,-47.233,-43.18617234
MAX_17C_21dec_2.oif,33.56,1944.24,119619.404,cold,-45.99,-42.04967006
MAX_17C_21dec_2.oif,34.803,1977.15,119619.404,cold,-44.747,-40.91316778
MAX_17C_21dec_2.oif,36.046,1989.949,119619.404,cold,-43.504,-39.7766655
MAX_17C_21dec_2.oif,37.289,1987.648,119619.404,cold,-42.261,-38.64016322
MAX_17C_21dec_2.oif,38.532,2040.673,119619.404,cold,-41.018,-37.50366094
MAX_17C_21dec_2.oif,39.775,2036.885,119619.404,cold,-39.775,-36.36715866
MAX_17C_21dec_2.oif,41.018,2057.878,119619.404,cold,-38.532,-35.23065637
MAX_17C_21dec_2.oif,42.261,2097.878,119619.404,cold,-37.289,-34.09415409
MAX_17C_21dec_2.oif,43.504,2111.37,119619.404,cold,-36.046,-32.95765181
MAX_17C_21dec_2.oif,44.747,2157.27,119619.404,cold,-34.803,-31.82114953
MAX_17C_21dec_2.oif,45.99,2213.196,119619.404,cold,-33.56,-30.68464725
MAX_17C_21dec_2.oif,47.233,2234.308,119619.404,cold,-32.317,-29.54814497
MAX_17C_21dec_2.oif,48.476,2252.782,119619.404,cold,-31.074,-28.41164269
MAX_17C_21dec_2.oif,49.719,2263.208,119619.404,cold,-29.831,-27.27514041
MAX_17C_21dec_2.oif,50.962,2263.613,119619.404,cold,-28.588,-26.13863813
MAX_17C_21dec_2.oif,52.205,2294.08,119619.404,cold,-27.345,-25.00213585
MAX_17C_21dec_2.oif,53.448,2331.694,119619.404,cold,-26.102,-23.86563357
MAX_17C_21dec_2.oif,54.691,2353.184,119619.404,cold,-24.859,-22.72913129
MAX_17C_21dec_2.oif,55.934,2352.698,119619.404,cold,-23.616,-21.59262901
MAX_17C_21dec_2.oif,57.177,2393.216,119619.404,cold,-22.373,-20.45612673
MAX_17C_21dec_2.oif,58.42,2458.301,119619.404,cold,-21.13,-19.31962445
MAX_17C_21dec_2.oif,59.662,2498.295,119619.404,cold,-19.888,-18.18403649
MAX_17C_21dec_2.oif,60.905,2545.332,119619.404,cold,-18.645,-17.04753421
MAX_17C_21dec_2.oif,62.148,2574.177,119619.404,cold,-17.402,-15.91103193
MAX_17C_21dec_2.oif,63.391,2588.185,119619.404,cold,-16.159,-14.77452965
MAX_17C_21dec_2.oif,64.634,2651.635,119619.404,cold,-14.916,-13.63802737
MAX_17C_21dec_2.oif,65.877,2681.69,119619.404,cold,-13.673,-12.50152509
MAX_17C_21dec_2.oif,67.12,2713.861,119619.404,cold,-12.43,-11.36502281
MAX_17C_21dec_2.oif,68.363,2755.653,119619.404,cold,-11.187,-10.22852052
MAX_17C_21dec_2.oif,69.606,2764.727,119619.404,cold,-9.944,-9.092018244
MAX_17C_21dec_2.oif,70.849,2724.063,119619.404,cold,-8.701,-7.955515964
MAX_17C_21dec_2.oif,72.092,2720.982,119619.404,cold,-7.458,-6.819013683
MAX_17C_21dec_2.oif,73.335,2716.856,119619.404,cold,-6.215,-5.682511403
MAX_17C_21dec_2.oif,74.578,2755.82,119619.404,cold,-4.972,-4.546009122
MAX_17C_21dec_2.oif,75.821,2804.896,119619.404,cold,-3.729,-3.409506842
MAX_17C_21dec_2.oif,77.064,2885.563,119619.404,cold,-2.486,-2.273004561
MAX_17C_21dec_2.oif,78.307,3001.603,119619.404,cold,-1.243,-1.136502281
MAX_17C_21dec_2.oif,79.55,3052.815,119619.404,cold,0,0
MAX_17C_21dec_2.oif,80.793,3043.975,119619.404,cold,1.243,1.136502281
MAX_17C_21dec_2.oif,82.036,2890.028,119619.404,cold,2.486,2.273004561
MAX_17C_21dec_2.oif,83.279,2803.868,119619.404,cold,3.729,3.409506842
MAX_17C_21dec_2.oif,84.522,2696.835,119619.404,cold,4.972,4.546009122
MAX_17C_21dec_2.oif,85.765,2650.697,119619.404,cold,6.215,5.682511403
